20657 , 3,4M , GCF_018389405.1_ASM1838940v1_genomic.fna
20658 , 1,0M , GCF_018389545.1_ASM1838954v1_genomic.fna
20659 , 1,2M , GCF_018389565.1_ASM1838956v1_genomic.fna
20660 , 1,2M , GCF_018389585.1_ASM1838958v1_genomic.fna
20661 , 1,1M , GCF_018389605.1_ASM1838960v1_genomic.fna
20662 , 1,2M , GCF_018389625.1_ASM1838962v1_genomic.fna
20663 , 1,1M , GCF_018389645.1_ASM1838964v1_genomic.fna
20664 , 1,1M , GCF_018389665.1_ASM1838966v1_genomic.fna
20665 , 1,1M , GCF_018389685.1_ASM1838968v1_genomic.fna
20666 , 1,0M , GCF_018389705.1_ASM1838970v1_genomic.fna
20667 , 1015K , GCF_018389725.1_ASM1838972v1_genomic.fna
20668 , 1009K , GCF_018389745.1_ASM1838974v1_genomic.fna
20669 , 1,1M , GCF_018389765.1_ASM1838976v1_genomic.fna
20670 , 1019K , GCF_018389805.1_ASM1838980v1_genomic.fna
20671 , 1,1M , GCF_018389825.1_ASM1838982v1_genomic.fna
20672 , 1,5M , GCF_018394055.1_ASM1839405v1_genomic.fna
20673 , 3,9M , GCF_018394175.1_ASM1839417v1_genomic.fna
20674 , 4,0M , GCF_018394335.1_ASM1839433v1_genomic.fna
20675 , 5,3M , GCF_018394355.1_ASM1839435v1_genomic.fna
20676 , 5,7M , GCF_018394375.1_ASM1839437v1_genomic.fna
20677 , 4,5M , GCF_018394395.1_ASM1839439v1_genomic.fna
20678 , 5,0M , GCF_018394415.1_ASM1839441v1_genomic.fna
20679 , 5,8M , GCF_018398475.1_ASM1839847v1_genomic.fna
20680 , 6,4M , GCF_018398935.1_ASM1839893v1_genomic.fna
20681 , 4,0M , GCF_018398955.1_ASM1839895v1_genomic.fna
20682 , 3,8M , GCF_018399095.1_ASM1839909v1_genomic.fna
20683 , 2,9M , GCF_018399115.1_ASM1839911v1_genomic.fna
20684 , 3,8M , GCF_018402785.1_ASM1840278v1_genomic.fna
20685 , 3,8M , GCF_018402805.1_ASM1840280v1_genomic.fna
20686 , 3,8M , GCF_018402825.1_ASM1840282v1_genomic.fna
20687 , 3,8M , GCF_018402845.1_ASM1840284v1_genomic.fna
20688 , 3,8M , GCF_018403805.1_ASM1840380v1_genomic.fna
20689 , 3,8M , GCF_018403825.1_ASM1840382v1_genomic.fna
20690 , 3,3M , GCF_018406445.1_ASM1840644v1_genomic.fna
20691 , 3,0M , GCF_018406465.1_ASM1840646v1_genomic.fna
20692 , 3,8M , GCF_018406485.1_ASM1840648v1_genomic.fna
20693 , 2,1M , GCF_018406505.1_ASM1840650v1_genomic.fna
20694 , 1,2M , GCF_018406545.1_ASM1840654v1_genomic.fna
20695 , 3,2M , GCF_018406605.1_ASM1840660v1_genomic.fna
20696 , 3,2M , GCF_018406645.1_ASM1840664v1_genomic.fna
20697 , 6,5M , GCF_018408275.1_ASM1840827v1_genomic.fna
20698 , 2,2M , GCF_018408455.1_ASM1840845v1_genomic.fna
20699 , 2,5M , GCF_018408575.1_ASM1840857v1_genomic.fna
20700 , 3,3M , GCF_018408705.1_ASM1840870v1_genomic.fna
20701 , 5,1M , GCF_018409035.1_ASM1840903v1_genomic.fna
20702 , 2,9M , GCF_018409145.1_ASM1840914v1_genomic.fna
20703 , 6,2M , GCF_018409365.1_ASM1840936v1_genomic.fna
20704 , 1,3M , GCF_018409405.1_ASM1840940v1_genomic.fna
20705 , 3,1M , GCF_018409485.1_ASM1840948v1_genomic.fna
20706 , 3,3M , GCF_018409545.1_ASM1840954v1_genomic.fna
20707 , 3,8M , GCF_018415955.1_ASM1841595v1_genomic.fna
20708 , 5,2M , GCF_018415975.1_ASM1841597v1_genomic.fna
20709 , 5,1M , GCF_018415995.1_ASM1841599v1_genomic.fna
20710 , 4,6M , GCF_018417475.1_ASM1841747v1_genomic.fna
20711 , 4,1M , GCF_018417515.1_ASM1841751v1_genomic.fna
20712 , 8,3M , GCF_018417535.1_ASM1841753v1_genomic.fna
20713 , 5,6M , GCF_018417555.1_ASM1841755v1_genomic.fna
20714 , 5,9M , GCF_018417575.1_ASM1841757v1_genomic.fna
20715 , 5,8M , GCF_018417595.1_ASM1841759v1_genomic.fna
20716 , 5,7M , GCF_018417635.1_ASM1841763v1_genomic.fna
20717 , 4,7M , GCF_018417715.1_ASM1841771v1_genomic.fna
20718 , 3,9M , GCF_018436065.1_ASM1843606v1_genomic.fna
20719 , 3,9M , GCF_018436125.1_ASM1843612v1_genomic.fna
20720 , 3,9M , GCF_018436245.1_ASM1843624v1_genomic.fna
20721 , 5,7M , GCF_018437505.1_ASM1843750v1_genomic.fna
20722 , 2,0M , GCF_018437525.1_ASM1843752v1_genomic.fna
20723 , 6,5M , GCF_018437695.1_ASM1843769v1_genomic.fna
20724 , 2,4M , GCF_018437745.1_ASM1843774v1_genomic.fna
20725 , 3,2M , GCF_018438165.1_ASM1843816v1_genomic.fna
20726 , 3,4M , GCF_018448495.1_ASM1844849v1_genomic.fna
20727 , 6,7M , GCF_018448985.1_ASM1844898v1_genomic.fna
20728 , 4,7M , GCF_018449005.1_ASM1844900v1_genomic.fna
20729 , 4,7M , GCF_018449025.1_ASM1844902v1_genomic.fna
20730 , 5,8M , GCF_018449045.1_ASM1844904v1_genomic.fna
20731 , 5,6M , GCF_018449065.1_ASM1844906v1_genomic.fna
20732 , 5,6M , GCF_018454365.1_ASM1845436v1_genomic.fna
20733 , 4,0M , GCF_018454385.1_ASM1845438v1_genomic.fna
20734 , 4,1M , GCF_018454405.1_ASM1845440v1_genomic.fna
20735 , 3,8M , GCF_018454425.1_ASM1845442v1_genomic.fna
20736 , 4,5M , GCF_018459925.1_ASM1845992v1_genomic.fna
20737 , 5,2M , GCF_018460045.1_ASM1846004v1_genomic.fna
20738 , 5,3M , GCF_018460065.1_ASM1846006v1_genomic.fna
20739 , 1,4M , GCF_018467115.1_ASM1846711v1_genomic.fna
20740 , 1,4M , GCF_018467135.1_ASM1846713v1_genomic.fna
20741 , 5,7M , GCF_018487825.1_ASM1848782v1_genomic.fna
20742 , 1,1M , GCF_018491625.2_ASM1849162v2_genomic.fna
20743 , 1,2M , GCF_018491735.2_ASM1849173v2_genomic.fna
20744 , 4,9M , GCF_018499805.2_ASM1849980v2_genomic.fna
20745 , 5,0M , GCF_018499845.2_ASM1849984v2_genomic.fna
20746 , 1,4M , GCF_018502505.1_ASM1850250v1_genomic.fna
20747 , 3,9M , GCF_018502525.1_ASM1850252v1_genomic.fna
20748 , 5,7M , GCF_018502565.1_ASM1850256v1_genomic.fna
20749 , 5,7M , GCF_018502585.1_ASM1850258v1_genomic.fna
20750 , 6,3M , GCF_018502625.1_ASM1850262v1_genomic.fna
20751 , 3,7M , GCF_018511305.1_ASM1851130v1_genomic.fna
20752 , 5,6M , GCF_018516745.1_ASM1851674v1_genomic.fna
20753 , 5,7M , GCF_018516785.1_ASM1851678v1_genomic.fna
20754 , 2,5M , GCF_018516845.1_ASM1851684v1_genomic.fna
20755 , 2,9M , GCF_018516925.1_ASM1851692v1_genomic.fna
20756 , 2,8M , GCF_018517045.1_ASM1851704v1_genomic.fna
20757 , 2,9M , GCF_018517065.1_ASM1851706v1_genomic.fna
20758 , 2,7M , GCF_018517085.1_ASM1851708v1_genomic.fna
20759 , 2,9M , GCF_018517105.1_ASM1851710v1_genomic.fna
20760 , 3,0M , GCF_018517125.1_ASM1851712v1_genomic.fna
20761 , 2,6M , GCF_018517185.1_ASM1851718v1_genomic.fna
20762 , 9,1M , GCF_018517205.1_ASM1851720v1_genomic.fna
20763 , 5,7M , GCF_018540425.1_ASM1854042v1_genomic.fna
20764 , 4,5M , GCF_018582665.1_ASM1858266v1_genomic.fna
20765 , 3,4M , GCF_018588605.2_ASM1858860v2_genomic.fna
20766 , 3,2M , GCF_018588615.2_ASM1858861v2_genomic.fna
20767 , 3,2M , GCF_018588665.2_ASM1858866v2_genomic.fna
20768 , 4,9M , GCF_018595675.2_ASM1859567v2_genomic.fna
20769 , 4,2M , GCF_018595685.2_ASM1859568v2_genomic.fna
20770 , 5,6M , GCF_018596375.1_ASM1859637v1_genomic.fna
20771 , 6,8M , GCF_018598285.3_ASM1859828v3_genomic.fna
20772 , 3,9M , GCF_018603395.1_ASM1860339v1_genomic.fna
20773 , 4,8M , GCF_018603435.1_ASM1860343v1_genomic.fna
20774 , 3,9M , GCF_018603455.1_ASM1860345v1_genomic.fna
20775 , 3,9M , GCF_018603475.1_ASM1860347v1_genomic.fna
20776 , 6,1M , GCF_018603495.1_ASM1860349v1_genomic.fna
20777 , 6,4M , GCF_018604105.1_ASM1860410v1_genomic.fna
20778 , 5,9M , GCF_018604125.1_ASM1860412v1_genomic.fna
20779 , 8,8M , GCF_018604145.1_ASM1860414v1_genomic.fna
20780 , 2,8M , GCF_018604185.1_ASM1860418v1_genomic.fna
20781 , 2,9M , GCF_018604205.1_ASM1860420v1_genomic.fna
20782 , 3,0M , GCF_018604225.1_ASM1860422v1_genomic.fna
20783 , 3,0M , GCF_018604245.1_ASM1860424v1_genomic.fna
20784 , 2,9M , GCF_018604265.1_ASM1860426v1_genomic.fna
20785 , 3,0M , GCF_018604285.1_ASM1860428v1_genomic.fna
20786 , 3,0M , GCF_018604305.1_ASM1860430v1_genomic.fna
20787 , 3,0M , GCF_018604325.1_ASM1860432v1_genomic.fna
20788 , 5,8M , GCF_018604345.1_ASM1860434v1_genomic.fna
20789 , 3,9M , GCF_018604365.1_ASM1860436v1_genomic.fna
20790 , 5,7M , GCF_018604385.1_ASM1860438v1_genomic.fna
20791 , 8,4M , GCF_018604545.1_ASM1860454v1_genomic.fna
20792 , 3,3M , GCF_018604565.1_ASM1860456v1_genomic.fna
20793 , 2,2M , GCF_018604625.1_ASM1860462v1_genomic.fna
20794 , 2,2M , GCF_018604665.1_ASM1860466v1_genomic.fna
20795 , 2,2M , GCF_018604685.1_ASM1860468v1_genomic.fna
20796 , 2,2M , GCF_018604745.1_ASM1860474v1_genomic.fna
20797 , 5,7M , GCF_018604765.1_ASM1860476v1_genomic.fna
20798 , 2,8M , GCF_018622615.1_ASM1862261v1_genomic.fna
20799 , 2,8M , GCF_018622755.1_ASM1862275v1_genomic.fna
20800 , 2,8M , GCF_018622855.1_ASM1862285v1_genomic.fna
20801 , 2,8M , GCF_018622975.1_ASM1862297v1_genomic.fna
20802 , 3,5M , GCF_018622995.1_ASM1862299v1_genomic.fna
20803 , 2,8M , GCF_018623015.1_ASM1862301v1_genomic.fna
20804 , 3,9M , GCF_018623035.1_ASM1862303v1_genomic.fna
20805 , 5,6M , GCF_018623335.1_ASM1862333v1_genomic.fna
20806 , 4,4M , GCF_018628815.1_ASM1862881v1_genomic.fna
20807 , 3,9M , GCF_018629015.1_ASM1862901v1_genomic.fna
20808 , 4,8M , GCF_018634035.1_ASM1863403v1_genomic.fna
20809 , 3,1M , GCF_018636735.1_ASM1863673v1_genomic.fna
20810 , 4,9M , GCF_018638795.1_ASM1863879v1_genomic.fna
20811 , 2,8M , GCF_018672415.1_ASM1867241v1_genomic.fna
20812 , 6,1M , GCF_018672515.1_ASM1867251v1_genomic.fna
20813 , 1,6M , GCF_018685275.1_ASM1868527v1_genomic.fna
20814 , 1,6M , GCF_018685335.1_ASM1868533v1_genomic.fna
20815 , 1,6M , GCF_018685415.1_ASM1868541v1_genomic.fna
20816 , 1,7M , GCF_018685455.1_ASM1868545v1_genomic.fna
20817 , 1,6M , GCF_018685555.1_ASM1868555v1_genomic.fna
20818 , 1,6M , GCF_018685605.1_ASM1868560v1_genomic.fna
20819 , 1,9M , GCF_018687075.1_ASM1868707v1_genomic.fna
20820 , 2,0M , GCF_018687195.1_ASM1868719v1_genomic.fna
20821 , 2,2M , GCF_018687275.1_ASM1868727v1_genomic.fna
20822 , 2,1M , GCF_018687415.1_ASM1868741v1_genomic.fna
20823 , 1,9M , GCF_018687455.1_ASM1868745v1_genomic.fna
20824 , 1,9M , GCF_018687475.1_ASM1868747v1_genomic.fna
20825 , 1,8M , GCF_018687495.1_ASM1868749v1_genomic.fna
20826 , 1,8M , GCF_018687515.1_ASM1868751v1_genomic.fna
20827 , 2,0M , GCF_018687535.1_ASM1868753v1_genomic.fna
20828 , 1,7M , GCF_018687555.1_ASM1868755v1_genomic.fna
20829 , 1,8M , GCF_018687575.1_ASM1868757v1_genomic.fna
20830 , 1,7M , GCF_018687595.1_ASM1868759v1_genomic.fna
20831 , 1,7M , GCF_018687615.1_ASM1868761v1_genomic.fna
20832 , 2,0M , GCF_018687675.1_ASM1868767v1_genomic.fna
20833 , 1,8M , GCF_018687735.1_ASM1868773v1_genomic.fna
20834 , 2,0M , GCF_018687815.1_ASM1868781v1_genomic.fna
20835 , 1,9M , GCF_018687975.1_ASM1868797v1_genomic.fna
20836 , 2,0M , GCF_018688155.1_ASM1868815v1_genomic.fna
20837 , 2,0M , GCF_018688255.1_ASM1868825v1_genomic.fna
20838 , 1,9M , GCF_018688315.1_ASM1868831v1_genomic.fna
20839 , 2,0M , GCF_018688335.1_ASM1868833v1_genomic.fna
20840 , 1,9M , GCF_018688375.1_ASM1868837v1_genomic.fna
20841 , 1,9M , GCF_018688455.1_ASM1868845v1_genomic.fna
20842 , 1,4M , GCF_018689955.1_ASM1868995v1_genomic.fna
20843 , 1,3M , GCF_018690035.1_ASM1869003v1_genomic.fna
20844 , 1,3M , GCF_018690095.1_ASM1869009v1_genomic.fna
20845 , 6,5M , GCF_018729255.1_ASM1872925v1_genomic.fna
20846 , 5,6M , GCF_018731965.1_ASM1873196v1_genomic.fna
20847 , 6,1M , GCF_018732085.1_ASM1873208v1_genomic.fna
20848 , 5,3M , GCF_018732145.1_ASM1873214v1_genomic.fna
20849 , 2,7M , GCF_018732165.1_ASM1873216v1_genomic.fna
20850 , 4,0M , GCF_018732185.1_ASM1873218v1_genomic.fna
20851 , 4,0M , GCF_018732205.1_ASM1873220v1_genomic.fna
20852 , 1,9M , GCF_018732225.1_ASM1873222v1_genomic.fna
20853 , 2,1M , GCF_018732245.1_ASM1873224v1_genomic.fna
20854 , 5,9M , GCF_018733955.1_ASM1873395v1_genomic.fna
20855 , 5,0M , GCF_018734065.1_ASM1873406v1_genomic.fna
20856 , 4,8M , GCF_018734165.1_ASM1873416v1_genomic.fna
20857 , 4,8M , GCF_018734225.1_ASM1873422v1_genomic.fna
20858 , 4,8M , GCF_018734265.1_ASM1873426v1_genomic.fna
20859 , 4,8M , GCF_018734285.1_ASM1873428v1_genomic.fna
20860 , 4,7M , GCF_018734305.1_ASM1873430v1_genomic.fna
20861 , 3,6M , GCF_018734325.1_ASM1873432v1_genomic.fna
20862 , 2,9M , GCF_018735785.1_ASM1873578v1_genomic.fna
20863 , 2,8M , GCF_018735945.1_ASM1873594v1_genomic.fna
20864 , 2,9M , GCF_018736025.1_ASM1873602v1_genomic.fna
20865 , 7,2M , GCF_018736045.1_ASM1873604v1_genomic.fna
20866 , 6,8M , GCF_018736065.1_ASM1873606v1_genomic.fna
20867 , 5,4M , GCF_018736085.1_ASM1873608v1_genomic.fna
20868 , 5,3M , GCF_018736105.1_ASM1873610v1_genomic.fna
20869 , 5,3M , GCF_018736125.1_ASM1873612v1_genomic.fna
20870 , 11M , GCF_018736145.1_ASM1873614v1_genomic.fna
20871 , 5,5M , GCF_018736705.1_ASM1873670v1_genomic.fna
20872 , 5,6M , GCF_018736725.1_ASM1873672v1_genomic.fna
20873 , 6,0M , GCF_018736745.1_ASM1873674v1_genomic.fna
20874 , 5,6M , GCF_018736765.1_ASM1873676v1_genomic.fna
20875 , 5,6M , GCF_018739305.1_ASM1873930v1_genomic.fna
20876 , 5,7M , GCF_018739365.1_ASM1873936v1_genomic.fna
20877 , 5,6M , GCF_018739385.1_ASM1873938v1_genomic.fna
20878 , 5,7M , GCF_018739445.1_ASM1873944v1_genomic.fna
20879 , 5,6M , GCF_018739485.1_ASM1873948v1_genomic.fna
20880 , 5,9M , GCF_018739505.1_ASM1873950v1_genomic.fna
20881 , 5,8M , GCF_018739525.1_ASM1873952v1_genomic.fna
20882 , 5,6M , GCF_018739545.1_ASM1873954v1_genomic.fna
20883 , 5,6M , GCF_018739605.1_ASM1873960v1_genomic.fna
20884 , 5,6M , GCF_018739625.1_ASM1873962v1_genomic.fna
20885 , 5,6M , GCF_018739645.1_ASM1873964v1_genomic.fna
20886 , 5,8M , GCF_018739665.1_ASM1873966v1_genomic.fna
20887 , 5,4M , GCF_018739685.1_ASM1873968v1_genomic.fna
20888 , 5,2M , GCF_018739705.1_ASM1873970v1_genomic.fna
20889 , 5,6M , GCF_018740945.1_ASM1874094v1_genomic.fna
20890 , 5,8M , GCF_018741005.1_ASM1874100v1_genomic.fna
20891 , 5,6M , GCF_018741085.1_ASM1874108v1_genomic.fna
20892 , 5,8M , GCF_018741125.1_ASM1874112v1_genomic.fna
20893 , 5,8M , GCF_018741145.1_ASM1874114v1_genomic.fna
20894 , 5,7M , GCF_018741165.1_ASM1874116v1_genomic.fna
20895 , 5,7M , GCF_018741285.1_ASM1874128v1_genomic.fna
20896 , 5,4M , GCF_018741405.1_ASM1874140v1_genomic.fna
20897 , 6,2M , GCF_018741465.1_ASM1874146v1_genomic.fna
20898 , 5,4M , GCF_018741505.1_ASM1874150v1_genomic.fna
20899 , 5,9M , GCF_018741525.1_ASM1874152v1_genomic.fna
20900 , 5,8M , GCF_018741545.1_ASM1874154v1_genomic.fna
20901 , 5,7M , GCF_018741565.1_ASM1874156v1_genomic.fna
20902 , 5,4M , GCF_018741585.1_ASM1874158v1_genomic.fna
20903 , 5,9M , GCF_018741605.1_ASM1874160v1_genomic.fna
20904 , 5,9M , GCF_018741625.1_ASM1874162v1_genomic.fna
20905 , 5,9M , GCF_018741645.1_ASM1874164v1_genomic.fna
20906 , 5,4M , GCF_018742045.1_ASM1874204v1_genomic.fna
20907 , 5,7M , GCF_018742105.1_ASM1874210v1_genomic.fna
20908 , 5,8M , GCF_018742185.1_ASM1874218v1_genomic.fna
20909 , 5,6M , GCF_018742205.1_ASM1874220v1_genomic.fna
20910 , 6,0M , GCF_018742225.1_ASM1874222v1_genomic.fna
20911 , 5,2M , GCF_018742245.1_ASM1874224v1_genomic.fna
20912 , 5,7M , GCF_018742265.1_ASM1874226v1_genomic.fna
20913 , 5,5M , GCF_018742285.1_ASM1874228v1_genomic.fna
20914 , 5,9M , GCF_018751995.1_ASM1875199v1_genomic.fna
20915 , 4,4M , GCF_018771265.1_ASM1877126v1_genomic.fna
20916 , 7,2M , GCF_018771365.1_ASM1877136v1_genomic.fna
20917 , 4,9M , GCF_018771465.1_ASM1877146v1_genomic.fna
20918 , 5,1M , GCF_018771545.1_ASM1877154v1_genomic.fna
20919 , 5,2M , GCF_018771585.1_ASM1877158v1_genomic.fna
20920 , 4,1M , GCF_018771665.1_ASM1877166v1_genomic.fna
20921 , 4,0M , GCF_018771705.1_ASM1877170v1_genomic.fna
20922 , 3,8M , GCF_018775385.1_ASM1877538v1_genomic.fna
20923 , 5,6M , GCF_018779945.3_ASM1877994v3_genomic.fna
20924 , 5,7M , GCF_018798825.1_ASM1879882v1_genomic.fna
20925 , 5,0M , GCF_018798845.1_ASM1879884v1_genomic.fna
20926 , 2,4M , GCF_018798865.1_ASM1879886v1_genomic.fna
20927 , 4,6M , GCF_018798885.1_ASM1879888v1_genomic.fna
20928 , 2,2M , GCF_018798905.1_ASM1879890v1_genomic.fna
20929 , 3,2M , GCF_018802225.1_ASM1880222v1_genomic.fna
20930 , 3,2M , GCF_018802245.1_ASM1880224v1_genomic.fna
20931 , 4,7M , GCF_018802305.1_ASM1880230v1_genomic.fna
20932 , 4,4M , GCF_018802325.1_ASM1880232v1_genomic.fna
20933 , 4,5M , GCF_018802365.1_ASM1880236v1_genomic.fna
20934 , 5,0M , GCF_018802385.1_ASM1880238v1_genomic.fna
20935 , 4,0M , GCF_018802405.1_ASM1880240v1_genomic.fna
20936 , 4,0M , GCF_018802425.1_ASM1880242v1_genomic.fna
20937 , 3,9M , GCF_018802445.1_ASM1880244v1_genomic.fna
20938 , 3,7M , GCF_018802465.1_ASM1880246v1_genomic.fna
20939 , 4,0M , GCF_018802485.1_ASM1880248v1_genomic.fna
20940 , 3,9M , GCF_018802505.1_ASM1880250v1_genomic.fna
20941 , 3,9M , GCF_018802525.1_ASM1880252v1_genomic.fna
20942 , 3,9M , GCF_018802545.1_ASM1880254v1_genomic.fna
20943 , 3,9M , GCF_018802565.1_ASM1880256v1_genomic.fna
20944 , 3,9M , GCF_018802585.1_ASM1880258v1_genomic.fna
20945 , 4,0M , GCF_018802605.1_ASM1880260v1_genomic.fna
20946 , 4,3M , GCF_018802645.1_ASM1880264v1_genomic.fna
20947 , 3,6M , GCF_018802765.1_ASM1880276v1_genomic.fna
20948 , 4,2M , GCF_018808925.1_ASM1880892v1_genomic.fna
20949 , 4,2M , GCF_018831125.1_ASM1883112v1_genomic.fna
20950 , 5,0M , GCF_018831285.1_ASM1883128v1_genomic.fna
20951 , 4,7M , GCF_018831305.1_ASM1883130v1_genomic.fna
20952 , 5,2M , GCF_018831325.1_ASM1883132v1_genomic.fna
20953 , 5,2M , GCF_018831345.1_ASM1883134v1_genomic.fna
20954 , 5,0M , GCF_018831365.1_ASM1883136v1_genomic.fna
20955 , 5,2M , GCF_018831385.1_ASM1883138v1_genomic.fna
20956 , 5,1M , GCF_018831405.1_ASM1883140v1_genomic.fna
20957 , 5,0M , GCF_018831425.1_ASM1883142v1_genomic.fna
20958 , 5,0M , GCF_018831445.1_ASM1883144v1_genomic.fna
20959 , 3,7M , GCF_018831465.1_ASM1883146v1_genomic.fna
20960 , 3,9M , GCF_018831485.1_ASM1883148v1_genomic.fna
20961 , 5,5M , GCF_018831545.1_ASM1883154v1_genomic.fna
20962 , 1,3M , GCF_018831585.1_ASM1883158v1_genomic.fna
20963 , 4,2M , GCF_018831605.1_ASM1883160v1_genomic.fna
20964 , 1,4M , GCF_018831625.1_ASM1883162v1_genomic.fna
20965 , 3,9M , GCF_018845095.1_ASM1884509v1_genomic.fna
20966 , 3,1M , GCF_018846995.1_ASM1884699v1_genomic.fna
20967 , 3,1M , GCF_018847015.1_ASM1884701v1_genomic.fna
20968 , 3,1M , GCF_018847035.1_ASM1884703v1_genomic.fna
20969 , 2,7M , GCF_018847055.1_ASM1884705v1_genomic.fna
20970 , 3,1M , GCF_018847075.1_ASM1884707v1_genomic.fna
20971 , 3,1M , GCF_018847095.1_ASM1884709v1_genomic.fna
20972 , 2,8M , GCF_018847115.1_ASM1884711v1_genomic.fna
20973 , 3,1M , GCF_018847135.1_ASM1884713v1_genomic.fna
20974 , 2,8M , GCF_018847155.1_ASM1884715v1_genomic.fna
20975 , 2,8M , GCF_018847175.1_ASM1884717v1_genomic.fna
20976 , 3,2M , GCF_018847195.1_ASM1884719v1_genomic.fna
20977 , 2,9M , GCF_018847215.1_ASM1884721v1_genomic.fna
20978 , 2,7M , GCF_018847235.1_ASM1884723v1_genomic.fna
20979 , 2,9M , GCF_018847255.1_ASM1884725v1_genomic.fna
20980 , 2,9M , GCF_018847275.1_ASM1884727v1_genomic.fna
20981 , 2,9M , GCF_018847295.1_ASM1884729v1_genomic.fna
20982 , 2,9M , GCF_018847315.1_ASM1884731v1_genomic.fna
20983 , 2,9M , GCF_018847335.1_ASM1884733v1_genomic.fna
20984 , 2,9M , GCF_018847355.1_ASM1884735v1_genomic.fna
20985 , 3,0M , GCF_018847375.1_ASM1884737v1_genomic.fna
20986 , 2,9M , GCF_018847395.1_ASM1884739v1_genomic.fna
20987 , 3,1M , GCF_018847415.1_ASM1884741v1_genomic.fna
20988 , 2,8M , GCF_018847435.1_ASM1884743v1_genomic.fna
20989 , 2,8M , GCF_018847455.1_ASM1884745v1_genomic.fna
20990 , 2,8M , GCF_018847475.1_ASM1884747v1_genomic.fna
20991 , 2,8M , GCF_018847495.1_ASM1884749v1_genomic.fna
20992 , 2,8M , GCF_018847515.1_ASM1884751v1_genomic.fna
20993 , 2,9M , GCF_018847535.1_ASM1884753v1_genomic.fna
20994 , 3,0M , GCF_018847555.1_ASM1884755v1_genomic.fna
20995 , 2,7M , GCF_018847575.1_ASM1884757v1_genomic.fna
20996 , 2,7M , GCF_018847595.1_ASM1884759v1_genomic.fna
20997 , 3,1M , GCF_018847615.1_ASM1884761v1_genomic.fna
20998 , 3,1M , GCF_018847695.1_ASM1884769v1_genomic.fna
20999 , 3,1M , GCF_018847755.1_ASM1884775v1_genomic.fna
21000 , 2,6M , GCF_018847795.1_ASM1884779v1_genomic.fna
21001 , 3,2M , GCF_018847895.1_ASM1884789v1_genomic.fna
21002 , 2,7M , GCF_018847935.1_ASM1884793v1_genomic.fna
21003 , 5,8M , GCF_018847975.1_ASM1884797v1_genomic.fna
21004 , 4,3M , GCF_018861215.1_ASM1886121v1_genomic.fna
21005 , 4,3M , GCF_018861235.1_ASM1886123v1_genomic.fna
21006 , 4,3M , GCF_018861255.1_ASM1886125v1_genomic.fna
21007 , 3,9M , GCF_018861275.1_ASM1886127v1_genomic.fna
21008 , 700K , GCF_018866205.1_ASM1886620v1_genomic.fna
21009 , 3,4M , GCF_018866245.1_ASM1886624v1_genomic.fna
21010 , 2,0M , GCF_018866265.1_ASM1886626v1_genomic.fna
21011 , 3,8M , GCF_018866305.1_ASM1886630v1_genomic.fna
21012 , 7,5M , GCF_018866325.1_ASM1886632v1_genomic.fna
21013 , 1,6M , GCF_018866345.1_ASM1886634v1_genomic.fna
21014 , 4,0M , GCF_018866365.1_ASM1886636v1_genomic.fna
21015 , 5,7M , GCF_018873185.1_ASM1887318v1_genomic.fna
21016 , 4,9M , GCF_018884065.1_ASM1888406v1_genomic.fna
21017 , 4,5M , GCF_018884085.1_ASM1888408v1_genomic.fna
21018 , 4,4M , GCF_018884105.1_ASM1888410v1_genomic.fna
21019 , 4,3M , GCF_018884125.1_ASM1888412v1_genomic.fna
21020 , 4,5M , GCF_018884145.1_ASM1888414v1_genomic.fna
21021 , 4,1M , GCF_018884165.1_ASM1888416v1_genomic.fna
21022 , 5,8M , GCF_018884185.1_ASM1888418v1_genomic.fna
21023 , 2,1M , GCF_018884205.1_ASM1888420v1_genomic.fna
21024 , 2,4M , GCF_018884225.1_ASM1888422v1_genomic.fna
21025 , 3,2M , GCF_018884245.1_ASM1888424v1_genomic.fna
21026 , 5,1M , GCF_018884265.1_ASM1888426v1_genomic.fna
21027 , 5,0M , GCF_018884285.1_ASM1888428v1_genomic.fna
21028 , 5,1M , GCF_018884305.1_ASM1888430v1_genomic.fna
21029 , 4,9M , GCF_018884325.1_ASM1888432v1_genomic.fna
21030 , 5,2M , GCF_018884345.1_ASM1888434v1_genomic.fna
21031 , 5,2M , GCF_018884365.1_ASM1888436v1_genomic.fna
21032 , 5,5M , GCF_018884385.1_ASM1888438v1_genomic.fna
21033 , 5,0M , GCF_018884405.1_ASM1888440v1_genomic.fna
21034 , 5,3M , GCF_018884425.1_ASM1888442v1_genomic.fna
21035 , 5,2M , GCF_018884445.1_ASM1888444v1_genomic.fna
21036 , 5,1M , GCF_018884465.1_ASM1888446v1_genomic.fna
21037 , 5,2M , GCF_018884485.1_ASM1888448v1_genomic.fna
21038 , 5,0M , GCF_018884505.1_ASM1888450v1_genomic.fna
21039 , 5,1M , GCF_018884525.1_ASM1888452v1_genomic.fna
21040 , 5,2M , GCF_018884545.1_ASM1888454v1_genomic.fna
21041 , 4,9M , GCF_018884565.1_ASM1888456v1_genomic.fna
21042 , 5,1M , GCF_018884585.1_ASM1888458v1_genomic.fna
21043 , 4,1M , GCF_018884605.1_ASM1888460v1_genomic.fna
21044 , 4,1M , GCF_018884665.1_ASM1888466v1_genomic.fna
21045 , 4,3M , GCF_018884705.1_ASM1888470v1_genomic.fna
